Unnamed: 0,state_code,latitude,longitude,id,Unnamed: 6,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status,state_reduced,founded_year,startup_age
1009,CA,37.787249,-122.3990501,c:67806,0,2010-09-01,2012-10-01 00:00:00,2011-02-17,2011-02-17,0.463,0.463,1.2795,1.8192,16,1,3500000,2,1,0,0,0,0,0,0,1,0,0,0,5.0,1,0,CA,2010,13
55,WA,47.602873,-122.336132,c:1212,0,2004-01-01,2012-08-17 00:00:00,2006-01-01,2008-05-20,2.0027,4.3863,1.5836,4.1918,7,4,30000000,2,0,0,0,0,1,0,1,1,1,0,0,2.0,1,0,WA,2004,19
560,CA,39.78373,-100.445882,c:31754,Mountain View CA 94043-1107,2003-01-01,0,2007-03-28,2007-03-28,4.2384,4.2384,0.0,0.0,1,1,50000000,0,1,0,0,0,0,0,0,0,0,0,1,6.0,1,1,CA,2003,20
429,NY,40.745003,-73.98322900000002,c:25307,0,2008-01-01,0,2009-06-21,2009-06-21,1.4712,1.4712,1.0027,1.4712,5,1,2000000,2,0,1,0,0,0,0,0,1,0,0,0,3.0,1,1,NY,2008,15
307,CA,37.52845,-122.263721,c:1870,0,2005-05-01,0,2006-11-01,2011-03-01,1.5041,5.8356,6.1699,8.3534,25,6,72000000,2,1,0,0,0,0,1,0,1,1,1,1,2.3333,1,1,CA,2005,18
475,CA,34.045919,-118.16525,c:27285,0,2004-01-01,0,2005-09-07,2009-11-05,1.6849,5.8493,8.4219,8.4219,4,3,27690547,1,1,0,0,0,0,0,0,0,1,1,1,4.5,1,1,CA,2004,19
837,TX,33.068275,-96.711101,c:48640,Plano TX 75023,2004-03-01,2011-02-20 00:00:00,2006-05-09,2006-05-09,2.189,2.189,0.0,0.0,32,1,9000000,0,0,0,0,1,0,0,0,0,1,0,0,4.0,1,0,TX,2004,19
305,CA,37.287285,-121.942932,c:18470,0,2008-06-01,0,2008-11-01,2009-11-18,0.4192,1.4658,3.1315,4.137,12,2,7500000,3,1,0,0,0,0,0,0,1,0,0,0,3.5,1,1,CA,2008,15
354,TX,30.271393,-97.748623,c:21395,0,2007-01-01,0,2007-09-11,2008-07-01,0.6932,1.4986,3.4164,3.4164,9,2,10000000,1,0,0,0,1,0,0,0,1,0,0,0,2.0,1,1,TX,2007,16
426,CA,34.142973,-118.140553,c:25132,0,2006-01-01,0,2007-06-11,2012-09-04,1.4411,6.6795,2.0,2.0,7,4,5965000,1,1,0,0,0,0,1,0,1,0,0,0,1.0,0,1,CA,2006,17
1032,CA,37.465645,-121.932202,c:72,0,2006-04-01,0,2006-01-01,2006-01-01,-0.2466,-0.2466,-0.4082,7.4548,9,1,4000000,4,1,0,0,0,0,0,0,1,0,0,0,1.0,0,1,CA,2006,17
261,MI,42.548008,-83.214753,c:17429,0,2003-01-01,2013-08-01 00:00:00,2008-02-20,2008-02-20,5.1397,5.1397,7.0055,7.0055,2,1,5000000,1,0,0,0,0,1,1,0,0,0,0,0,1.0,0,0,other,2003,20
838,CA,37.32052,-121.948399,c:487,0,2004-01-01,0,2005-02-01,2005-02-01,1.0877,1.0877,5.0959,7.3863,15,1,11500000,2,1,0,0,0,0,0,0,1,0,0,0,2.0,1,1,CA,2004,19
707,IL,41.875555,-87.624421,c:40665,Chicago IL 60657,2009-01-01,2013-06-01 00:00:00,2010-01-14,2011-02-24,1.0356,2.1479,1.5808,1.5808,2,2,1050000,1,0,0,0,0,1,1,0,0,0,0,0,1.0,0,0,other,2009,14
523,NY,40.7566658,-73.9827553,c:2972,0,2007-01-01,0,2008-03-01,2008-05-08,1.1644,1.3507,1.3507,3.3315,13,2,5500000,2,0,1,0,0,0,0,0,1,0,0,0,2.0,1,1,NY,2007,16
303,PA,39.951311,-75.169522,c:1832,0,2007-02-01,0,2007-12-01,2009-12-01,0.8301,2.8329,1.0877,3.337,17,3,5000000,4,0,0,0,0,1,0,1,1,0,0,0,1.6667,1,1,other,2007,16
529,CA,37.406914,-122.09037,c:30173,Mountain View CA 94043,2011-01-01,2013-07-01 00:00:00,2009-12-13,2011-08-17,-1.0521,0.6247,-1.3589,1.663,11,2,3700000,3,1,0,0,0,0,1,0,0,0,0,0,3.0,0,0,CA,2011,12
267,CA,36.9397206,-121.7768449,c:17512,0,2006-01-01,2011-01-01 00:00:00,2007-03-20,2009-01-03,1.2137,3.0082,0.0,0.0,4,2,7000000,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0,0,CA,2006,17
1098,MA,42.375219,-71.056101,c:833,0,2005-01-01,2012-05-17 00:00:00,2006-04-01,2007-03-01,1.2466,2.1616,2.0,3.8137,14,2,32000000,4,0,0,1,0,0,0,0,1,1,0,0,3.5,1,0,MA,2005,18
971,MA,42.358822,-71.104329,c:615,0,2007-01-01,0,2007-09-18,2011-03-25,0.7123,4.2301,2.6685,3.0575,8,3,7900000,2,0,0,1,0,0,0,0,1,0,0,0,2.0,0,1,MA,2007,16
258,CA,37.392443,-122.072517,c:1731,0,2006-04-01,0,2006-12-01,2012-07-10,0.6685,6.2795,2.7945,7.4493,16,5,80000000,3,1,0,0,0,0,0,1,1,1,1,1,2.25,1,1,CA,2006,17
693,TX,30.280148,-97.749908,c:39755,Austin TX 78701,2005-01-01,2012-06-08 00:00:00,2009-10-28,2009-10-28,4.8247,4.8247,0.2466,0.2466,1,1,5000000,1,0,0,0,1,0,1,0,0,0,0,0,1.0,1,0,TX,2005,18
89,WA,47.638456,-122.356965,c:134,0,2006-01-01,0,2007-01-01,2009-03-09,1.0,3.1863,2.4301,7.6247,5,2,2100000,3,0,0,0,0,1,0,1,1,0,0,0,1.5,1,1,WA,2006,17
984,MD,39.116333,-77.18130699999998,c:6313,0,2004-12-01,0,2005-02-14,2009-04-24,0.2055,4.3973,3.4164,3.4164,6,4,22250000,1,0,0,0,0,1,0,0,1,1,1,1,2.5,1,1,other,2004,19
27,OR,45.520247,-122.674195,c:107746,Portland OR 97209,2011-03-01,0,2011-09-14,2012-08-30,0.5397,1.5014,-14.1699,2.2082,6,2,1975000,2,0,0,0,0,1,1,1,0,0,0,0,3.0,0,1,other,2011,12
437,NY,40.723652,-73.985281,c:2566,0,2008-01-01,0,2008-01-01,2008-01-01,0.0,0.0,3.5918,4.3260000000000005,0,1,1000000,2,0,1,0,0,0,0,1,0,0,0,0,1.0,1,1,NY,2008,15
827,PA,40.602206,-75.47127900000002,c:47440,Allentown PA 18106,2008-01-01,2013-03-01 00:00:00,2010-05-06,2010-05-06,2.3452,2.3452,0.0,0.0,0,1,35000000,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,other,2008,15
770,NY,37.480999,-122.173887,c:44,0,2005-09-01,0,2005-10-01,2009-12-28,0.0822,4.3260000000000005,3.663,5.6110000000000015,12,7,88651133,5,0,1,0,0,0,1,1,1,1,1,1,3.1667,1,1,NY,2005,18
536,MA,42.5656454,-71.3222696,c:30527,0,2000-01-01,0,2005-08-04,2005-08-04,5.5945,5.5945,0.0,0.0,3,1,26000000,0,0,0,1,0,0,1,0,0,0,0,0,2.0,1,1,MA,2000,23
1096,CA,34.054935,-118.244476,c:83176,Los Angeles CA 90017,2010-05-01,2011-11-01 00:00:00,2011-01-01,2011-01-01,0.6712,0.6712,0.0,0.7562,3,1,100000,2,1,0,0,0,0,0,1,0,0,0,0,1.0,0,0,CA,2010,13
343,CO,39.750152,-104.99643799999998,c:20488,Denver CO 80202,2005-06-01,0,2006-06-01,2006-06-01,1.0,1.0,3.811,4.9178,6,1,5000000,3,0,0,0,0,1,0,0,1,0,0,0,1.0,1,1,other,2005,18
412,GA,34.062588,-84.16923,c:24570,0,2000-01-01,2012-04-26 00:00:00,2006-10-31,2008-04-21,6.8356,8.3096,0.0,0.0,5,2,7300000,0,0,0,0,0,1,1,0,1,0,0,0,3.0,1,0,other,2000,23
344,CA,37.406914,-122.09037,c:20506,Mountain View CA 94043,2003-01-01,0,2005-01-01,2009-03-23,2.0027,6.2274,4.0027,10.7616,8,3,64080000,2,1,0,0,0,0,0,0,1,1,1,0,4.0,1,1,CA,2003,20
1016,RI,51.43247,-2.664213,c:69279,Providence RI 2903,2010-07-01,0,2011-11-03,2012-03-22,1.3425,1.726,-0.0822,1.7205,8,2,5800000,2,0,0,0,0,1,0,1,1,0,0,0,4.0,1,1,other,2010,13
389,CA,37.791388,-122.392148,c:23192,0,2004-01-01,2009-08-27 00:00:00,2008-01-01,2009-10-01,4.0027,5.7534,5.9233,6.0,6,4,89500000,2,1,0,0,0,0,0,0,0,1,1,0,1.0,1,0,CA,2004,19
661,CA,37.788482,-122.409173,c:38,0,2006-12-01,0,2007-07-01,2012-03-01,0.5808,5.2521,3.0877,4.1699,11,4,23350000,2,1,0,0,0,0,0,1,1,1,0,0,3.0,1,1,CA,2006,17
1042,MA,42.393662,-71.25585500000003,c:7376,0,2002-10-01,0,2006-06-08,2008-09-16,3.6877,5.9644,0.0,0.0,7,2,13500000,0,0,0,1,0,0,1,0,0,0,1,0,2.5,1,1,MA,2002,21
185,MA,42.496515,-71.480233,c:16070,0,2000-01-01,0,2007-05-08,2008-02-14,7.3534,8.126,11.0329,11.0575,13,2,24500000,2,0,0,1,0,0,0,0,0,0,0,0,5.5,1,1,MA,2000,23
890,CA,37.534538,-122.252466,c:53814,Redwood City CA 94065,2002-01-01,2013-01-04 00:00:00,2005-08-08,2005-08-08,3.6027,3.6027,3.0027,3.0027,2,1,10000000,1,1,0,0,0,0,0,0,0,0,1,0,4.0,1,0,CA,2002,21
891,UT,40.767013,-111.890431,c:53831,Salt Lake City UT 84124,2007-01-01,2012-07-19 00:00:00,2005-01-06,2005-01-06,-1.9863,-1.9863,0.0,0.0,3,1,8500000,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0,0,other,2007,16
405,TX,30.161661,-95.471256,c:24040,0,1992-01-01,2011-11-12 00:00:00,2008-05-29,2008-05-29,16.4192,16.4192,0.0,0.0,0,1,6000000,0,0,0,0,1,0,0,0,0,1,0,0,3.0,0,0,TX,1992,31
708,CA,37.424298,-122.139809,c:40762,Palo Alto CA 94306,2008-07-01,0,2009-11-01,2009-11-01,1.337,1.337,1.3479,1.3479,3,1,2000000,1,1,0,0,0,0,0,0,1,0,0,0,2.0,1,1,CA,2008,15
1049,TX,30.280148,-97.749908,c:75008,Austin TX 78701,2010-06-01,0,2011-07-12,2012-05-08,1.1123,1.937,0.0,1.1123,3,2,4100000,2,0,0,0,1,0,0,0,1,0,0,0,1.5,1,1,TX,2010,13
330,CA,37.40047,-122.072981,c:197,0,2004-08-19,0,2005-01-01,2005-01-01,0.3699,0.3699,1.9507,8.3178,5,1,6200000,4,1,0,0,0,0,0,0,1,0,0,0,2.0,1,1,CA,2004,19
544,CA,37.767575,-122.411157,c:3087,0,2003-01-01,0,2007-02-01,2008-07-28,4.0877,5.5753,4.0027,4.0027,8,2,12250000,1,1,0,0,0,0,0,0,0,1,1,0,2.5,1,1,CA,2003,20
383,CA,37.779281,-122.419236,c:23098,San Francisco CA 94105,2003-04-14,0,2006-09-04,2008-05-08,3.3945,5.0712,5.7233,8.7342,3,2,11725600,2,1,0,0,0,0,0,0,1,1,0,0,2.0,1,1,CA,2003,20
802,MA,42.504817,-71.195611,c:45792,Burlington MA 1803,2001-01-01,2007-02-19 00:00:00,2005-04-25,2006-10-30,4.3151,5.8301,0.0,0.0,1,2,16000000,0,0,0,1,0,0,0,0,1,1,0,0,3.0,1,0,MA,2001,22
646,WA,47.603832,-122.330062,c:37215,Seattle WA 98103,2006-08-11,0,2009-01-31,2010-12-28,2.4767,4.3836,3.3945,4.9863,10,3,5056559,2,0,0,0,0,1,1,0,1,0,0,0,1.6667,1,1,WA,2006,17
552,CA,37.780883,-122.395257,c:314,0,2005-01-01,0,2005-06-01,2005-06-01,0.4137,0.4137,6.8329,8.874,9,1,100000,3,1,0,0,0,0,0,1,0,0,0,0,1.0,1,1,CA,2005,18
697,CA,37.779281,-122.419236,c:3991,San Francisco CA 94108,2001-09-01,0,2004-01-01,2008-08-18,2.3342,6.9671,4.0027,8.3014,11,3,68200000,3,1,0,0,0,0,1,1,0,0,0,0,4.0,1,1,CA,2001,22
239,CA,37.789429,-122.276524,c:16892,Alameda CA 94501,2001-01-01,0,2005-02-01,2010-04-21,4.0877,9.3068,6.0027,6.0027,5,3,33000000,1,1,0,0,0,0,1,0,0,1,0,1,3.6667,1,1,CA,2001,22
672,NC,35.986906,-78.896718,c:38460,Durham NC 27701,2009-01-01,2013-01-01 00:00:00,2010-10-15,2012-04-20,1.7863,3.3014,2.0822,2.3288,8,3,3352194,2,0,0,0,0,1,0,1,1,0,0,0,9.5,0,0,other,2009,14
996,NY,40.750519,-73.993494,c:64959,New York NY 10001,2010-03-01,0,2011-07-28,2012-01-26,1.4082,1.9068,-0.1616,1.8384,5,2,2212000,2,0,1,0,0,0,0,1,1,0,0,0,3.0,1,1,NY,2010,13
634,CA,37.484347,-122.225803,c:36484,Redwood City CA 94063,2004-01-01,0,2009-11-24,2011-04-15,5.9014,7.2904,0.0,0.0,1,4,19800000,0,1,0,0,0,0,1,0,0,0,0,1,5.0,1,1,CA,2004,19
825,CA,37.566009,-122.321646,c:47270,San Mateo CA 94401,2010-02-01,2013-06-01 00:00:00,2010-12-01,2011-03-09,0.8301,1.0986,1.1014,1.1616,6,2,4500000,2,1,0,0,0,0,0,1,1,0,0,0,3.0,1,0,CA,2010,13
263,MA,42.2960173,-71.2128734,c:17433,0,2004-01-01,0,2008-01-01,2008-01-02,4.0027,4.0055,4.0027,4.0027,2,2,14000000,1,0,0,1,0,0,1,0,0,1,0,0,1.5,1,1,MA,2004,19
119,FL,26.106273,-80.41894,c:144687,Weston FL 33327,2011-11-11,2013-01-01 00:00:00,2011-12-01,2011-12-01,0.0548,0.0548,0.0685,0.4,4,1,100000,2,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,other,2011,12
1004,CA,37.4027811,-122.1441615,c:6592,0,2004-01-01,0,2006-05-10,2007-06-05,2.3562,3.4274,3.0027,5.3425,4,2,9900000,2,1,0,0,0,0,0,0,1,1,0,0,2.0,1,1,CA,2004,19
610,CA,37.779281,-122.419236,c:34545,San Francisco CA 94104,2008-01-01,0,2008-01-01,2013-01-22,0.0,5.063,5.0055,5.7945,10,3,7600000,2,1,0,0,0,0,0,0,1,1,0,0,5.0,1,1,CA,2008,15
246,CA,34.430786,-119.715074,c:17030,0,2008-07-01,2012-06-04 00:00:00,2008-07-01,2008-07-01,0.0,0.0,0.737,0.737,2,1,50000,1,1,0,0,0,0,0,1,0,0,0,0,2.0,0,0,CA,2008,15
88,CA,37.448944,-122.161415,c:13358,0,2007-02-01,2011-11-29 00:00:00,2007-01-01,2007-01-01,-0.0849,-0.0849,0.0,0.0,3,1,650000,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,0,CA,2007,16
22,CA,34.005914000000004,-118.488129,c:10610,0,2008-01-01,2011-01-01 00:00:00,2008-12-01,2010-09-23,0.9178,2.7288,2.4164,2.7288,8,3,10500000,3,1,0,0,0,0,1,0,1,1,0,0,2.0,1,0,CA,2008,15
1014,CA,34.019657,-118.487549,c:68470,Santa Monica CA 90401,2012-01-01,0,2012-06-21,2012-06-21,0.4712,0.4712,0.0,0.9178,12,1,500000,2,1,0,0,0,0,0,1,0,0,0,0,1.0,0,1,CA,2012,11
8,CA,37.390501,-122.081151,c:10197,0,2003-01-01,0,2004-12-07,2007-01-16,1.9342,4.0438,2.0027,10.189,2,2,24300000,3,1,0,0,0,0,0,0,0,1,1,0,2.5,1,1,CA,2003,20
595,CA,37.386778,-121.966277,c:33771,Santa Clara CA 95054,1999-01-01,2009-02-12 00:00:00,2006-06-27,2006-11-14,7.4904,7.874,7.0055,7.0055,6,2,18000000,1,1,0,0,0,0,1,0,0,1,0,0,4.0,1,0,CA,1999,24
757,CA,37.779507,-122.39071,c:437,0,2007-05-01,0,2007-12-26,2010-11-15,0.6548,3.5452,3.8438,6.5589,27,3,26000000,5,1,0,0,0,0,0,0,1,1,1,0,3.6667,1,1,CA,2007,16
175,CA,37.391642,-122.09393500000002,c:15870,Mountain View CA 94040,2005-01-01,2012-01-01 00:00:00,2007-04-01,2010-01-13,2.2466,5.0356,0.0,0.0,2,2,9500000,0,1,0,0,0,0,1,0,0,1,0,0,3.0,1,0,CA,2005,18
336,MD,39.2328783,-76.8204666,c:20062,0,2000-01-01,2009-10-15 00:00:00,2007-04-24,2007-04-24,7.3151,7.3151,5.0055,5.0055,6,1,16980999,1,0,0,0,0,1,0,0,0,1,0,0,1.0,1,1,other,2000,23
493,CA,37.419819,-122.09018799999998,c:281,0,2004-01-01,2009-02-03 00:00:00,2005-01-01,2005-01-01,1.0027,1.0027,1.1644,3.5699,2,1,5000000,2,1,0,0,0,0,0,0,1,0,0,0,3.0,0,0,CA,2004,19
333,WA,47.657943,-117.421226,c:19869,SPOKANE WA 99202,2007-04-01,2012-01-01 00:00:00,2008-12-01,2008-12-01,1.6712,1.6712,0.0,0.0,3,1,350000,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0,0,WA,2007,16
1091,MA,42.485691,-71.19861999999998,c:8251,0,2006-01-01,2013-06-01 00:00:00,2007-03-29,2010-12-21,1.2384,4.9726,1.0,1.0,1,5,13130000,1,0,0,1,0,0,1,0,1,0,0,0,2.0,1,0,MA,2006,17
962,WA,39.78373,-100.445882,c:60243,Seattle WA 98104,2008-01-01,2011-08-01 00:00:00,2010-10-28,2010-10-28,2.8247,2.8247,0.0,2.8219,1,1,20000000,2,0,0,0,0,1,0,0,1,0,0,0,1.0,0,0,WA,2008,15
867,MA,42.372912,-71.118999,c:513,0,2006-06-01,0,2006-12-01,2009-09-16,0.5014,3.2959,2.0685,6.9973,18,3,26500000,4,0,0,1,0,0,1,0,1,1,0,0,2.0,1,1,MA,2006,17
321,MA,42.432106,-71.453968,c:19483,Maynard MA 1754,2002-01-01,0,2005-09-12,2006-02-07,3.6986,4.1041,0.0,0.0,4,2,15000000,0,0,0,1,0,0,0,0,0,1,0,0,5.0,1,1,MA,2002,21
842,MD,39.414219,-77.410927,c:49341,Frederick MD 21703,2002-01-01,2012-01-18 00:00:00,2006-04-21,2006-04-21,4.3041,4.3041,0.0,0.0,0,1,2600000,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,0,other,2002,21
561,CA,37.54827,-121.988572,c:31764,Fremont CA 94538,2004-01-01,2012-10-16 00:00:00,2006-05-25,2010-01-11,2.3973,6.0329,0.0,0.0,1,4,21470000,0,1,0,0,0,0,0,0,1,1,0,0,3.5,1,0,CA,2004,19
876,TX,30.280148,-97.749908,c:51969,Austin TX 78701,2010-05-01,2012-07-01 00:00:00,2010-05-01,2010-05-01,0.0,0.0,0.274,0.863,5,1,20000,2,0,0,0,1,0,0,1,0,0,0,0,1.0,0,0,TX,2010,13
75,CA,37.384239,-122.012475,c:1284,0,2005-01-01,2012-08-18 00:00:00,2006-12-01,2007-08-01,1.9151,2.5808,2.0,6.9178,10,2,3600000,3,1,0,0,0,0,0,1,1,0,0,0,1.0,0,0,CA,2005,18
404,NY,40.728425,-73.999882,c:24029,New York NY 10012,2005-05-01,0,2006-03-01,2012-07-30,0.8329,7.2521,8.0055,8.4,23,7,27300000,4,0,1,0,0,0,0,1,1,1,1,1,2.0,1,1,NY,2005,18
226,CA,37.779281,-122.419236,c:166772,San Francisco CA 94105,2012-01-01,0,2012-08-02,2012-08-02,0.5863,0.5863,1.0493,1.0493,8,1,2600000,1,1,0,0,0,0,0,0,1,0,0,0,2.0,0,1,CA,2012,11
954,CA,37.424298,-122.139809,c:59709,Palo Alto CA 94306,2010-01-01,2010-10-01 00:00:00,2010-10-21,2010-10-21,0.8027,0.8027,0.0,1.411,5,1,5000000,2,1,0,0,0,0,0,0,1,0,0,0,1.0,1,0,CA,2010,13
50,CA,32.897274,-117.201076,c:11888,0,2004-01-01,0,2008-10-03,2010-03-22,4.7589,6.2247,3.6685,6.2247,2,2,17000000,2,1,0,0,0,0,0,0,1,1,0,0,3.5,1,1,CA,2004,19
172,ME,43.643967,-70.923675,c:158294,West Newfield ME 4095,2008-01-01,2013-06-01 00:00:00,2012-05-14,2012-05-14,4.3699,4.3699,0.0,0.0,0,1,662000,0,0,0,0,0,1,0,0,1,0,0,0,3.0,0,0,other,2008,15
938,NY,40.73901,-73.997259,c:58550,New York NY 10011,2010-01-01,0,2010-01-01,2011-01-10,0.0,1.0247,2.0055,2.7315,12,2,3750000,2,0,1,0,0,0,0,1,1,0,0,0,4.0,1,1,NY,2010,13
698,CA,37.764726,-122.394523,c:4,0,2004-10-11,0,2005-10-01,2011-07-12,0.9726,6.7534,5.2466,9.1534,57,4,45000000,8,1,0,0,0,0,0,0,1,1,1,1,4.6667,1,1,CA,2004,19
128,NY,40.74731129999999,-73.95491820000002,c:1475,0,2007-11-01,0,2011-09-19,2013-09-10,3.8849,5.863,2.8356,6.1123,9,2,6700000,4,0,1,0,0,0,1,0,0,0,0,0,8.0,1,1,NY,2007,16
386,CA,37.536402,-122.325129,c:23134,0,2006-01-01,0,2006-03-06,2009-11-17,0.1753,3.8795,2.0,4.474,12,3,20750000,2,1,0,0,0,0,1,0,1,1,0,0,2.3333,1,1,CA,2006,17
790,CA,37.786942,-122.401245,c:453,0,2006-01-01,0,2007-03-01,2013-07-02,1.1616,7.5041,0.0,0.0,5,4,19000000,0,1,0,0,0,0,0,0,1,1,1,0,2.0,1,1,CA,2006,17
526,CA,37.778613,-122.395289,c:30,0,2006-10-01,0,2006-05-01,2007-06-01,-0.4192,0.6658,0.0,0.0,20,3,22500000,0,1,0,0,0,0,1,0,1,0,0,0,4.0,1,1,CA,2006,17
496,CA,37.792394,-122.402349,c:282,0,2005-05-01,0,2005-11-01,2008-06-05,0.5041,3.0986,2.2384,3.7562,10,3,7300000,3,1,0,0,0,0,0,1,1,1,0,0,2.0,1,1,CA,2005,18
986,WA,39.78373,-100.445882,c:6340,Seattle WA 98104,2005-03-03,2013-01-31 00:00:00,2005-12-01,2012-12-27,0.7479,7.8247,4.3151,5.9041,16,7,26390819,3,0,0,0,0,1,1,0,1,1,0,0,1.3333,1,0,WA,2005,18
1140,WA,47.582658,-122.135282,c:9599,0,2004-11-01,0,2009-04-30,2009-04-30,4.4959,4.4959,0.0,0.0,4,1,10000000,0,0,0,0,0,1,0,0,0,0,1,0,3.0,1,1,WA,2004,19
988,NY,40.73901,-73.997259,c:63621,NY NY 10011,2010-09-01,2013-06-01 00:00:00,2010-10-02,2010-10-02,0.0849,0.0849,0.0,0.0,1,1,31000,1,0,1,0,0,0,0,1,0,0,0,0,2.0,0,0,NY,2010,13
425,CA,37.451026,-122.18676,c:251,0,2005-10-01,0,2007-07-01,2008-06-23,1.7479,2.7288,1.7479,6.1452,16,3,21500000,4,1,0,0,0,0,0,0,1,1,0,0,3.3333,1,1,CA,2005,18
64,CO,39.540323,-104.857271,c:12285,0,2002-01-01,0,2006-11-07,2006-11-07,4.8521,4.8521,6.5863,6.5863,5,1,4000000,1,0,0,0,0,1,0,0,0,0,0,0,5.0,1,1,other,2002,21
1119,CA,33.020832,-117.077311,c:885,0,2006-07-01,0,2007-01-01,2010-03-15,0.5041,3.7068,2.9863,4.0219,5,3,9400000,4,1,0,0,0,0,1,0,1,1,0,0,4.0,1,1,CA,2006,17
247,NY,37.402802,-122.117418,c:1704,0,2007-04-16,0,2007-05-01,2009-06-01,0.0411,2.1288,1.7562,4.874,9,3,5600000,4,0,1,0,0,0,0,0,1,1,0,0,2.0,1,1,NY,2007,16
955,CA,37.782101,-122.389519,c:5986,0,2006-08-01,0,2008-08-01,2009-08-17,2.0027,3.0466,3.5836,5.4767,9,2,6000000,2,1,0,0,0,0,0,0,1,1,0,0,2.5,1,1,CA,2006,17
399,GA,33.7862629,-84.3877936,c:23756,0,2000-10-31,0,2002-12-20,2010-12-15,2.137,10.1288,10.4164,12.1863,35,4,60704370,3,0,0,0,0,1,1,0,0,1,0,1,2.0,1,1,other,2000,23
745,CA,37.78227879999999,-122.392978,c:43172,0,2009-04-01,0,2010-01-01,2012-04-26,0.7534,3.0712,3.9178,4.5041,16,3,2000000,2,1,0,0,0,0,0,1,0,0,0,0,3.6667,1,1,CA,2009,14
345,CA,37.778551,-122.391686,c:20637,0,2008-11-01,0,2009-04-16,2009-07-16,0.4548,0.7041,0.5808,1.737,5,2,1000000,3,1,0,0,0,0,1,0,1,0,0,0,5.5,1,1,CA,2008,15
335,PA,40.012771,-75.239234,c:20033,0,2007-10-17,2012-01-27 00:00:00,2008-12-01,2009-03-13,1.126,1.4055,0.7918,1.3973,3,2,200000,2,0,0,0,0,1,0,1,1,0,0,0,2.0,1,0,other,2007,16
94,CA,37.628328,-122.420814,c:13504,0,2007-01-01,2011-02-07 00:00:00,2008-11-12,2008-11-12,1.8658,1.8658,0.0,1.863,2,1,2300000,2,1,0,0,0,0,0,0,1,0,0,0,2.0,1,0,CA,2007,16
566,CA,37.7885714,-122.40359850000002,c:3185,0,2006-01-01,2009-04-23 00:00:00,2008-03-20,2008-03-20,2.2164,2.2164,0.7479,3.4164,5,1,1000000,4,1,0,0,0,0,0,0,1,0,0,0,1.0,1,0,CA,2006,17
1034,CA,37.779624,-122.391236,c:725,0,2003-11-01,0,2004-09-01,2009-08-01,0.8356,5.7534,4.9781,7.0301,13,5,24750000,3,1,0,0,0,0,1,1,1,1,0,0,2.4,1,1,CA,2003,20
107,IL,42.055849,-87.694664,c:13921,0,2005-05-15,2013-07-01 00:00:00,2007-12-03,2011-10-05,2.5534,6.3945,6.6356,6.6356,15,2,12800000,1,0,0,0,0,1,0,0,1,1,0,0,2.0,1,0,other,2005,18
411,CA,37.4305755,-122.0971389,c:24549,0,2001-01-01,0,2005-03-28,2007-07-29,4.2384,6.5753,7.0027,7.0027,10,2,30500000,1,1,0,0,0,0,0,0,0,0,0,1,4.5,1,1,CA,2001,22
952,CA,33.133524,-117.254593,c:5952,0,2003-01-01,2011-12-01 00:00:00,2008-07-25,2011-07-13,5.5671,8.5342,5.6055,7.8384,3,3,36300000,2,1,0,0,0,0,1,0,0,0,1,0,1.5,1,0,CA,2003,20
746,CA,37.779281,-122.419236,c:43183,San Francisco CA 94111,2008-01-01,0,2010-03-04,2011-01-31,2.1726,3.0849,3.0877,4.7753,7,3,6693782,3,1,0,0,0,0,1,0,0,0,0,0,1.6667,1,1,CA,2008,15
723,CA,32.901049,-117.192656,c:41968,San Diego CA 92121,1996-01-01,2010-01-01 00:00:00,2007-06-05,2007-06-05,11.4329,11.4329,0.0,0.0,1,1,20000000,0,1,0,0,0,0,0,0,0,0,1,0,5.0,1,0,CA,1996,27
903,CA,37.316653,-122.05074,c:5485,0,2005-01-01,0,2008-06-23,2008-06-23,3.4767,3.4767,3.6849,5.6274,8,1,11370000,3,1,0,0,0,0,0,0,1,0,0,0,2.0,1,1,CA,2005,18
1123,CA,34.090368,-118.393064,c:9,0,2006-06-01,0,2007-01-01,2009-01-19,0.5863,2.6384,3.5425,6.0712,13,3,16500000,4,1,0,0,0,0,0,0,1,1,1,0,1.3333,1,1,CA,2006,17
148,CA,37.794891,-122.397901,c:15129,0,2008-09-01,2012-01-01 00:00:00,2008-09-01,2008-09-01,0.0,0.0,3.411,3.411,3,1,250000,1,1,0,0,0,0,0,1,0,0,0,0,3.0,0,0,CA,2008,15
