Unnamed: 0,latitude,longitude,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,founded_year,startup_age
128,40.74731129999999,-73.95491820000002,3.8849,5.863,2.8356,6.1123,9,2,6700000,4,0,1,0,0,0,1,0,0,0,0,0,8.0,1,2007,16
483,35.76524000000001,-78.731161,2.5671,5.6904,2.0027,2.0027,3,3,22400000,1,0,0,0,0,1,1,0,0,1,1,0,3.6667,1,2003,20
369,30.2350399,-97.80012990000002,2.2137,3.7863,4.0877,9.4986,8,2,4355000,3,0,0,0,1,0,0,1,1,0,0,0,1.5,0,2001,22
251,41.878984,-87.637,1.6986,6.5151,3.2849,4.9315,3,5,10764323,3,0,0,0,0,1,1,0,1,0,0,0,2.0,1,2006,17
981,37.627971,-122.426804,0.7479,1.1616,2.4,8.8384,63,2,11500000,6,1,0,0,0,0,0,0,1,1,0,0,1.0,1,2005,18
628,34.748528,-92.287158,9.7534,9.7534,9.7534,9.7534,1,1,50000,1,0,0,0,0,1,1,0,0,0,0,0,1.0,0,1997,26
139,42.99564,-71.454789,0.0,0.5836,0.5836,0.5945,9,2,125000,2,0,0,0,0,1,0,1,0,0,0,0,1.0,0,2011,12
1,42.368633,-71.075305,0.1616,7.5041,7.0521,8.6192,45,7,121500000,3,0,0,1,0,0,1,0,1,1,1,1,4.5,1,2005,18
618,37.779281,-122.419236,0.1452,0.5014,0.4959,3.011,10,2,2565000,3,1,0,0,0,0,0,1,1,0,0,0,3.5,1,2009,14
385,37.393536,-122.076747,1.7781,2.3863,2.3123,4.6301,37,2,76000000,3,1,0,0,0,0,0,0,1,0,0,0,4.0,1,2008,15
400,39.5604863,-104.8656251,10.3644,10.3644,5.8384,5.8384,4,1,21000000,1,0,0,0,0,1,1,0,0,0,0,0,5.0,1,1999,24
1084,42.296111,-71.238524,0.411,3.9699,4.2521,5.7671,13,4,24500000,4,0,0,1,0,0,0,0,1,1,1,0,2.5,1,2006,17
137,40.70276,-73.98666800000002,0.0192,2.4356,0.7945,4.3781,15,3,9950000,3,0,1,0,0,0,0,0,1,1,1,0,2.3333,1,2007,16
206,37.783171,-122.392901,0.7479,2.3315,2.0,2.0,6,2,15000000,1,1,0,0,0,0,0,0,1,1,0,0,3.0,1,2005,18
294,37.441537,-122.158332,1.926,1.926,1.6685,2.4658,1,1,12000000,2,1,0,0,0,0,1,0,0,0,0,0,2.0,1,2011,12
150,37.779281,-122.419236,1.2164,1.2164,1.4164,2.6822,6,1,5500000,2,1,0,0,0,0,0,0,1,0,0,0,8.0,1,2011,12
703,40.349274,-74.659296,2.0466,2.0466,0.0,0.0,2,1,12000000,0,0,0,0,0,1,0,0,1,0,0,0,6.0,1,2008,15
858,40.730646,-73.986614,0.7425,1.5808,1.2849,3.0027,10,3,4575000,3,0,1,0,0,0,0,1,1,0,0,0,5.0,1,2010,13
590,37.553743,-122.300246,2.6658,2.6658,0.0,0.0,6,1,5500000,0,1,0,0,0,0,0,0,1,0,0,0,1.0,1,2004,19
515,37.797435,-122.403175,1.0164,7.1534,5.6959,8.1781,10,4,13075000,2,1,0,0,0,0,0,0,1,1,0,0,4.0,1,2005,18
530,37.386665,-122.084171,0.0,2.8356,2.9205,4.3096,7,5,43600000,3,1,0,0,0,0,0,0,1,1,1,1,3.0,1,2005,18
28,37.782809,-122.394354,1.0,6.4548,6.5342,7.0055,28,4,108900000,2,1,0,0,0,0,0,0,1,1,1,0,7.5,1,2006,17
1067,40.728425,-73.999882,0.2082,1.0849,0.1616,2.6521,3,4,4200000,3,0,1,0,0,0,0,1,1,0,0,0,3.0,1,2011,12
2,40.745064,-73.992637,0.0822,1.8164,1.0849,2.3014,7,3,4000000,2,0,1,0,0,0,0,1,1,0,0,0,2.0,1,2011,12
990,37.779281,-122.419236,-0.0027,-0.0027,0.0356,0.0356,2,1,500000,1,1,0,0,0,0,0,1,0,0,0,0,1.0,0,2010,13
356,40.730646,-73.986614,4.0384,4.0384,6.0027,6.0027,10,1,20000000,1,0,1,0,0,0,0,0,1,0,0,0,1.0,0,2005,18
549,37.393679,-122.079017,5.1041,8.6411,5.6712,6.8986,10,3,10000000,2,1,0,0,0,0,1,0,0,1,0,0,1.6667,0,2002,21
820,40.730646,-73.986614,5.7534,5.7534,8.0055,9.8356,4,1,1000000,2,0,1,0,0,0,0,0,1,0,0,0,3.0,1,2002,21
238,37.404044,-121.978956,5.4658,7.2822,10.5918,10.5918,5,3,27000000,1,1,0,0,0,0,0,0,0,0,0,1,6.0,1,2000,23
913,40.7394115,-73.9895748,1.8822,1.8822,1.6603,3.0247,5,1,1000000,3,0,1,0,0,0,0,0,1,0,0,0,7.0,1,2009,14
65,33.756806,-84.392198,0.0,4.8027,3.7205,7.6164,26,4,33000000,5,0,0,0,0,1,0,0,1,1,1,0,3.0,1,2006,17
694,40.730646,-73.986614,0.6685,1.926,0.0,0.0,2,2,10800000,1,0,1,0,0,0,1,0,1,0,0,0,2.0,1,2006,17
411,37.4305755,-122.0971389,4.2384,6.5753,7.0027,7.0027,10,2,30500000,1,1,0,0,0,0,0,0,0,0,0,1,4.5,1,2001,22
162,39.74627279999999,-104.9911572,4.6658,8.9973,8.8384,8.8384,12,5,10700000,1,0,0,0,0,1,0,0,1,1,0,0,2.5,1,2001,22
373,34.1411985,-118.7040908,5.3562,10.2082,8.0055,8.0055,2,4,81017493,1,1,0,0,0,0,1,0,0,0,1,1,5.6667,1,2000,23
107,42.055849,-87.694664,2.5534,6.3945,6.6356,6.6356,15,2,12800000,1,0,0,0,0,1,0,0,1,1,0,0,2.0,1,2005,18
857,37.779281,-122.419236,-0.3288,0.337,0.4082,0.8712,5,2,1015000,2,1,0,0,0,0,0,1,0,0,0,0,5.0,1,2010,13
638,40.418851,-79.904163,3.5041,5.4438,0.0,0.0,3,2,3508462,0,0,0,0,0,1,1,0,1,0,0,0,3.0,1,2006,17
459,37.863464,-122.3153453,0.7507,3.0137,0.0,0.0,3,3,54000000,0,1,0,0,0,0,1,0,0,0,1,0,2.6667,1,2007,16
1033,35.79181,-78.74123,0.8164,5.5616,4.5562,7.9863,8,4,32500000,3,0,0,0,0,1,0,0,1,1,1,1,2.75,1,2005,18
905,40.750519,-73.993494,0.8384,1.4055,1.6356,1.6356,4,2,18800000,1,0,1,0,0,0,0,0,1,1,0,0,2.5,1,2010,13
614,34.007967,-118.489681,1.0,2.1644,4.3644,5.3342,10,2,3500000,2,1,0,0,0,0,0,1,1,0,0,0,2.0,0,2007,16
933,37.573045,-122.2823,4.2219,4.2219,3.0,3.0,6,1,16000000,1,1,0,0,0,0,0,0,0,1,0,0,3.0,1,2001,22
334,37.775196,-122.419204,0.4192,3.674,0.8932,5.2767,24,3,16000000,4,1,0,0,0,0,0,0,1,1,1,0,5.6667,1,2007,16
1030,38.021489,-122.519998,4.8877,4.8877,3.2877,3.2877,8,1,10571182,1,1,0,0,0,0,0,0,1,0,0,0,1.0,0,2009,14
776,30.409765000000004,-97.75101,4.4521,7.2274,7.0055,7.0055,5,2,5992316,1,0,0,0,1,0,1,0,1,0,0,0,2.0,0,2003,20
4,38.703764,-90.443832,1.3973,1.3973,0.0,0.0,1,1,205000,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,2006,17
124,37.862592,-122.493561,2.2192,7.9315,1.6685,9.0904,7,3,40300000,5,1,0,0,0,0,1,0,0,1,1,0,4.0,1,2004,19
773,37.288326,-121.945633,1.1589,1.1589,-0.0658,2.9616,3,1,205000,3,1,0,0,0,0,0,1,0,0,0,0,7.0,1,2010,13
534,45.413842,-122.725662,4.4712,4.4712,6.7534,6.7534,6,1,13000000,1,0,0,0,0,1,0,0,0,0,0,1,4.0,1,2002,21
561,37.54827,-121.988572,2.3973,6.0329,0.0,0.0,1,4,21470000,0,1,0,0,0,0,0,0,1,1,0,0,3.5,1,2004,19
423,37.2615879,-121.9578487,1.4603,6.3918,6.4192,6.4192,4,3,58000000,1,1,0,0,0,0,0,0,1,1,1,0,5.0,1,2003,20
204,37.238916,-121.973718,5.126,9.9973,7.0055,7.0055,9,4,40100000,1,1,0,0,0,0,1,0,0,1,1,1,4.75,1,2000,23
1005,42.35888,-71.05682,2.2493,3.0027,4.6685,6.7041,3,3,375000,3,1,0,0,0,0,0,1,0,0,0,0,1.0,0,2007,16
425,37.451026,-122.18676,1.7479,2.7288,1.7479,6.1452,16,3,21500000,4,1,0,0,0,0,0,0,1,1,0,0,3.3333,1,2005,18
372,40.743662,-73.984268,-9.0466,-9.0466,-6.0466,-3.8822,6,1,100000,2,0,1,0,0,0,0,1,0,0,0,0,1.0,0,2013,10
750,42.345927,-71.55228699999998,2.2411,4.0301,0.0,0.0,3,2,16100000,0,0,0,1,0,0,0,0,0,1,1,0,2.5,1,2003,20
374,37.566123,-122.323045,0.7945,0.7945,2.0466,3.326,7,1,4000000,4,1,0,0,0,0,0,0,1,0,0,0,1.0,0,2005,18
424,39.78373,-100.445882,0.4,3.7589,3.0,3.0,15,4,122000000,1,1,0,0,0,0,0,0,1,1,1,1,2.5,1,2009,14
585,32.88945,-117.166929,-0.3342,0.2301,0.0,0.0,5,2,5000000,0,1,0,0,0,0,1,1,0,0,0,0,1.0,1,2008,15
197,34.050451,-118.437775,0.6658,0.6658,0.4192,0.4192,2,1,20000,1,1,0,0,0,0,0,1,0,0,0,0,1.0,0,2011,12
771,35.780398,-78.639099,21.8959,21.8959,24.6849,24.6849,1,1,8000000,1,0,0,0,0,1,1,0,0,0,0,0,2.0,0,1984,39
1125,42.3751,-71.105616,0.6822,1.3096,0.3288,2.5945,5,2,4600000,2,0,0,1,0,0,0,1,1,0,0,0,9.0,1,2011,12
31,37.7870842,-122.4038047,0.6712,6.2329,4.0493,7.5973,37,6,34700000,4,1,0,0,0,0,1,1,1,1,1,1,5.0,1,2006,17
870,37.779281,-122.419236,-0.4959,0.6301,0.589,3.011,8,2,2535000,2,1,0,0,0,0,0,1,1,0,0,0,5.0,1,2010,13
1134,37.780716,-122.39391299999998,0.0,1.2466,1.0,5.4384,4,2,3100000,4,1,0,0,0,0,0,1,1,0,0,0,2.0,1,2006,17
1130,47.59896810000001,-122.33290359999998,3.5808,3.5808,-1.0027,7.5918,3,1,4100000,3,0,0,0,0,1,1,0,0,0,0,0,1.0,1,2005,18
191,37.31679000000001,-122.05079,0.0,6.4986,0.337,10.0082,24,3,26914000,3,1,0,0,0,0,0,0,1,1,1,0,6.0,1,2000,23
9,41.916619,-87.686634,0.7699,2.8548,-0.4329,2.8521,3,2,1750000,2,0,0,0,0,1,1,1,0,0,0,0,1.0,1,2007,16
231,28.098905,-82.400087,0.0,0.2466,2.4164,5.3151,10,2,118000,3,0,0,0,0,1,0,1,0,0,0,0,1.5,1,2006,17
1093,40.729839,-73.991781,0.1671,0.5288,0.1671,2.4438,4,2,983000,2,0,1,0,0,0,0,1,0,0,0,0,6.0,1,2011,12
701,37.404788,-121.940842,5.7836,5.7836,2.0027,2.0027,1,1,10000000,1,1,0,0,0,0,1,0,0,0,0,0,3.0,1,2004,19
684,37.779281,-122.419236,0.0849,1.3342,0.0,0.0,6,2,500000,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1,2008,15
1149,37.758062,-122.418642,2.7233,2.7233,0.9151,6.3096,5,1,600000,3,1,0,0,0,0,0,1,0,0,0,0,7.0,1,2007,16
45,37.7611016,-122.4160008,0.6685,0.6685,-0.9151,0.863,7,1,50000,2,1,0,0,0,0,0,1,0,0,0,0,3.0,0,2007,16
26,37.764395,-122.401024,-1.0,3.3151,3.6959,5.662999999999999,4,2,2300000,3,1,0,0,0,0,0,1,1,0,0,0,2.0,0,2008,15
1086,40.116421,-88.243383,1.9562,3.5123,3.4986,3.4986,1,2,2408500,1,0,0,0,0,1,0,1,0,0,0,0,3.0,1,2008,15
382,28.0385347,-82.5068513,3.6027,7.926,8.5945,9.1096,1,3,21460663,2,0,0,0,0,1,0,0,0,1,1,1,4.5,1,2002,21
577,34.062504,-118.354605,0.4932,0.4932,2.2411,2.2411,8,1,5000000,1,1,0,0,0,0,0,0,1,0,0,0,1.0,0,2005,18
566,37.7885714,-122.40359850000002,2.2164,2.2164,0.7479,3.4164,5,1,1000000,4,1,0,0,0,0,0,0,1,0,0,0,1.0,1,2006,17
125,37.406217,-121.976473,4.0027,7.8712,0.1616,0.1616,5,2,10000000,1,1,0,0,0,0,1,0,0,1,0,0,4.0,1,2002,21
194,37.381341,-121.977065,6.4356,9.0,10.0082,10.0082,10,3,32000000,1,1,0,0,0,0,0,0,0,0,0,1,3.0,1,2000,23
94,37.628328,-122.420814,1.8658,1.8658,0.0,1.863,2,1,2300000,2,1,0,0,0,0,0,0,1,0,0,0,2.0,1,2007,16
805,34.054935,-118.244476,1.0877,2.5616,4.0027,4.0027,7,2,9500000,1,1,0,0,0,0,0,0,1,1,0,0,2.5,1,2004,19
1017,42.358956,-71.054776,-3.5068,0.3945,-0.937,0.0849,5,3,11300000,2,0,0,1,0,0,1,0,0,1,1,0,1.0,1,2010,13
794,35.96544,-115.106579,1.5973,2.1781,0.0822,0.0822,2,2,2387481,1,0,0,0,0,1,1,0,0,0,0,0,1.0,1,2008,15
359,37.36883,-122.03635,3.4685,3.4685,2.0,2.0,3,1,30000000,1,1,0,0,0,0,0,0,0,1,0,0,4.0,1,2002,21
105,39.78373,-100.445882,1.4959,1.6658,0.0,7.5233,2,2,30150000,3,1,0,0,0,0,0,0,1,1,0,0,1.5,1,2006,17
897,34.048857,-118.251343,0.7014,2.126,2.4027,4.0548,10,3,5550000,4,1,0,0,0,0,0,0,1,1,0,0,3.0,1,2007,16
54,37.39873720000001,-122.0497918,0.3288,6.4192,1.1671,4.989,6,8,211403000,2,1,0,0,0,0,1,0,1,1,1,0,2.7143,1,2005,18
914,37.391642,-122.09393500000002,0.2466,1.0,1.1616,1.1616,3,5,185000,1,1,0,0,0,0,1,1,0,0,0,0,2.0,1,2010,13
1090,37.779281,-122.419236,10.5315,10.5315,0.0,0.0,0,1,2600000,0,1,0,0,0,0,1,0,0,0,0,0,1.0,1,2001,22
916,37.5068854,-122.2475729,0.337,5.2301,4.1726,5.7205,13,4,53000000,3,1,0,0,0,0,0,1,1,1,1,0,4.5,1,2005,18
531,38.241467,-85.72451099999998,4.9041,4.9041,0.0,0.0,0,1,350000,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0,2004,19
85,37.420428,-122.090769,3.9342,4.6822,4.0027,4.0027,3,2,18250000,1,1,0,0,0,0,0,0,1,1,0,0,2.5,1,2002,21
976,33.831671,-118.315766,0.0,0.0,0.3342,3.2219,5,1,300000,4,1,0,0,0,0,0,1,0,0,0,0,2.0,0,2007,16
676,42.599814,-71.367284,1.5753,5.9589,4.4164,4.4164,6,5,25413298,1,0,0,1,0,0,1,0,1,1,0,0,3.0,1,2006,17
118,38.894955,-77.03664599999998,-0.5014,-0.5014,0.0,0.0,1,1,150000,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,2011,12
536,42.5656454,-71.3222696,5.5945,5.5945,0.0,0.0,3,1,26000000,0,0,0,1,0,0,1,0,0,0,0,0,2.0,1,2000,23
262,37.7915,-122.40045,1.0849,3.1342,5.9178,7.9342,16,2,4200000,2,1,0,0,0,0,0,0,1,1,0,0,1.5,1,2005,18
1044,45.520247,-122.674195,7.0027,7.0027,7.6712,7.6712,3,1,3000000,1,0,0,0,0,1,0,0,1,0,0,0,3.0,0,2001,22
960,37.626166,-122.411025,2.4822,4.8192,5.5863,11.9452,21,2,61500000,3,1,0,0,0,0,0,0,0,1,0,1,4.0,1,2000,23
91,37.336191,-121.890583,3.1644,3.1644,2.0027,2.0027,6,1,15000000,1,1,0,0,0,0,0,0,0,0,0,1,3.0,1,2003,20
289,47.6026054,-122.2848651,3.8329,3.8329,3.7507,3.7507,3,1,15000000,1,0,0,0,0,1,0,0,0,1,0,0,2.0,1,2004,19
940,47.603832,-122.330062,5.4247,5.4247,0.0,0.0,0,1,8700000,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,2000,23
13,40.730646,-73.986614,3.9616,6.5205,4.5781,7.6877,4,2,13250000,4,0,0,0,0,1,1,0,0,0,0,0,2.0,0,2006,17
281,47.6399006,-122.1914274,0.3342,5.4904,2.7507,5.589,14,5,19389998,2,0,0,0,0,1,1,0,1,1,1,0,1.5,1,2007,16
785,40.73901,-73.997259,2.6575,2.6575,0.0,0.0,1,1,4000000,1,0,1,0,0,0,0,0,0,1,0,0,1.0,1,2004,19
865,40.730646,-73.986614,1.7644,1.7644,0.0,3.0849,5,1,3750000,2,0,1,0,0,0,0,0,1,0,0,0,1.0,1,2008,15
440,37.502169,-122.217727,2.5041,7.2521,0.0,0.0,4,6,232000100,0,1,0,0,0,0,0,0,1,0,1,1,3.6667,1,2006,17
291,37.795191,-122.430411,1.2466,2.0849,2.4986,5.3233,4,2,3300000,3,1,0,0,0,0,0,1,1,0,0,0,2.0,1,2006,17
235,37.39628270000001,-122.105531,2.5863,6.7644,5.5014,5.5014,8,5,49000000,1,1,0,0,0,0,1,0,1,1,1,1,3.5,1,2003,20
190,37.477037,-122.15164,0.4192,2.2329,2.2329,4.337,8,2,35000000,2,1,0,0,0,0,0,0,1,1,0,0,2.5,1,2007,16
90,33.776834,-84.3895875,2.4493,2.4493,0.0,0.0,0,2,1000000,0,0,0,0,0,1,1,1,0,0,0,0,2.0,0,2006,17
115,37.775196,-122.419204,1.1616,3.0384,3.2658,5.5397,7,2,57000000,2,1,0,0,0,0,0,0,1,1,0,0,3.5,1,2005,18
495,40.730646,-73.986614,2.0027,2.0027,0.0,0.0,4,1,500000,0,0,1,0,0,0,0,1,0,0,0,0,5.0,0,2006,17
671,37.779281,-122.419236,1.5616,1.5616,1.2438,1.7726,6,1,750000,3,1,0,0,0,0,0,1,0,0,0,0,9.0,1,2009,14
110,42.7370219,-71.48729759999998,0.0,4.3945,3.1534,4.3945,5,7,24300000,2,0,0,0,0,1,1,1,1,1,0,0,2.0,1,2007,16
130,37.388869,-122.072353,0.0356,0.726,0.474,0.9205,4,2,70000,2,1,0,0,0,0,0,1,0,0,0,0,1.0,1,2012,11
579,38.969532,-77.385948,0.1616,2.1781,1.5096,2.1781,3,4,3350000,2,0,0,0,0,1,0,1,1,1,0,0,1.5,0,2009,14
928,37.09024,-95.712891,2.0027,3.9178,3.0027,5.2192,8,3,45000000,3,0,1,0,0,0,0,0,1,0,0,0,1.0,0,2004,19
1045,47.617838,-122.356027,6.0356,6.0356,10.4959,12.6137,19,1,8000000,4,0,0,0,0,1,1,0,0,0,0,0,1.0,1,2000,23
427,47.631239,-122.16806,0.2466,7.4164,3.9178,10.9233,9,5,58200000,3,0,0,0,0,1,0,0,1,1,1,1,1.4,1,2000,23
333,47.657943,-117.421226,1.6712,1.6712,0.0,0.0,3,1,350000,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0,2007,16
491,37.388869,-122.072353,0.8822,0.8822,0.0,0.0,7,1,12000000,0,1,0,0,0,0,1,0,0,0,0,0,9.0,1,2013,10
1026,40.730646,-73.986614,0.7479,0.7479,0.0,0.0,3,2,100000,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,2010,13
481,37.396023,-122.03311,5.662999999999999,5.662999999999999,5.0027,5.0027,4,1,30000000,1,1,0,0,0,0,0,0,0,0,1,0,9.0,1,2002,21
644,30.387275,-97.759511,0.7425,0.7425,1.1671,3.9151,9,1,4000000,2,0,0,0,1,0,0,0,1,0,0,0,2.0,1,2006,17
48,42.3751,-71.105616,1.3315,2.9973,2.1616,5.9616,8,3,3500000,6,0,0,1,0,0,1,1,1,0,0,0,1.6667,1,2006,17
64,39.540323,-104.857271,4.8521,4.8521,6.5863,6.5863,5,1,4000000,1,0,0,0,0,1,0,0,0,0,0,0,5.0,1,2002,21
44,37.48657100000001,-122.229161,1.0685,1.0685,0.8384,3.9918,4,1,4300000,3,1,0,0,0,0,0,0,1,0,0,0,2.0,1,2007,16
259,40.477604,-74.626824,0.6767,0.789,0.0,0.0,2,2,125000,1,0,0,0,0,1,0,1,0,0,0,0,1.0,0,2012,11
677,37.779281,-122.419236,1.4137,4.2795,1.3288,5.1836,5,2,889999,2,1,0,0,0,0,1,1,0,0,0,0,3.5,1,2006,17
121,39.78373,-100.445882,1.0356,1.0356,0.0,1.0356,2,1,1000000,2,0,0,0,0,1,0,1,0,0,0,0,1.0,0,2011,12
745,37.78227879999999,-122.392978,0.7534,3.0712,3.9178,4.5041,16,3,2000000,2,1,0,0,0,0,0,1,0,0,0,0,3.6667,1,2009,14
947,39.78373,-100.445882,2.9342,5.5342,3.9178,6.1973,6,2,9600000,2,0,0,0,0,1,0,0,1,0,0,0,3.0,1,2007,16
849,42.360253,-71.058291,2.0849,4.0192,2.5041,2.5041,5,5,1178000,1,0,0,1,0,0,0,1,0,0,0,0,5.0,1,2008,15
1075,42.961748,-78.870914,0.1288,0.274,0.3068,0.3068,5,2,11000,1,0,1,0,0,0,0,1,0,0,0,0,1.0,0,2011,12
1148,37.502742,-122.211281,1.2521,1.874,4.7178,5.0959,13,3,2600000,2,1,0,0,0,0,0,1,1,0,0,0,3.6667,1,2006,17
477,37.5568425,-122.2884881,2.5342,2.5342,-1.2521,4.0493,3,1,7800000,2,1,0,0,0,0,1,0,0,0,0,0,2.0,1,2007,16
559,37.674559,-122.385658,3.7863,5.5123,0.0,0.0,11,2,83000000,0,1,0,0,0,0,1,0,0,0,0,0,1.0,0,2002,21
159,35.149021999999995,-90.05162800000002,0.0,0.0,0.0,0.0,2,1,15000,1,0,0,0,0,1,0,1,0,0,0,0,1.0,0,2012,11
903,37.316653,-122.05074,3.4767,3.4767,3.6849,5.6274,8,1,11370000,3,1,0,0,0,0,0,0,1,0,0,0,2.0,1,2005,18
426,34.142973,-118.140553,1.4411,6.6795,2.0,2.0,7,4,5965000,1,1,0,0,0,0,1,0,1,0,0,0,1.0,0,2006,17
310,34.154942600000005,-118.6545471,7.5123,9.9479,0.4164,0.4164,3,5,51450000,1,1,0,0,0,0,1,0,0,0,0,1,5.6667,1,2000,23
263,42.2960173,-71.2128734,4.0027,4.0055,4.0027,4.0027,2,2,14000000,1,0,0,1,0,0,1,0,0,1,0,0,1.5,1,2004,19
104,40.729839,-73.991781,-0.0219,5.2329,5.7616,7.4877,31,5,37000000,3,0,1,0,0,0,1,0,1,1,1,0,2.5,1,2005,18
1059,37.445586,-122.161929,2.1644,4.7616,4.0027,6.7534,13,3,12000000,2,1,0,0,0,0,1,0,1,1,0,0,2.0,1,2006,17
511,40.3310529,-111.7276347,0.0411,1.5863,2.2795,4.3918,4,2,10000000,2,0,0,0,0,1,0,0,1,0,0,0,2.0,0,2006,17
1102,42.3751,-71.105616,0.6959,1.189,0.6629999999999999,2.6247,5,2,6000000,3,0,0,1,0,0,0,1,1,0,0,0,6.0,1,2011,12
383,37.779281,-122.419236,3.3945,5.0712,5.7233,8.7342,3,2,11725600,2,1,0,0,0,0,0,0,1,1,0,0,2.0,1,2003,20
888,33.923916,-118.39665,4.2219,4.2219,0.0,0.0,4,1,26000000,0,1,0,0,0,0,0,0,0,0,0,1,4.0,1,2001,22
868,37.5783263,-122.3485679,2.8055,2.8055,3.0027,4.6493,6,1,3000000,2,1,0,0,0,0,1,0,0,0,0,0,1.0,1,2008,15
1028,40.74406,-74.004592,6.2849,6.2849,5.7507,7.3068,15,1,6500000,3,0,1,0,0,0,0,0,1,0,0,0,8.0,1,2006,17
521,40.245664,-74.845997,0.7644,0.7644,0.0,0.0,3,1,500000,0,0,0,0,0,1,1,0,0,0,0,0,1.0,1,2009,14
133,41.818712,-71.411775,-1.0,2.2493,1.7479,1.7479,3,2,350000,1,0,0,0,0,1,0,1,0,0,0,0,1.0,1,2010,13
123,42.48510200000001,-71.211568,0.4959,4.9671,1.0,4.5123,10,4,29050000,2,0,0,1,0,0,1,0,0,1,0,0,2.6667,1,2007,16
518,37.426316,-122.141082,0.0849,5.0356,1.8329,1.8329,10,3,19743770,1,1,0,0,0,0,0,0,0,1,1,0,2.5,1,2005,18
970,42.375518,-71.27229200000002,0.1151,1.1507,0.0,0.0,7,3,42000000,0,0,0,1,0,0,0,0,1,1,1,0,2.6667,1,2000,23
1089,40.01621,-105.28131,0.0,3.6548,3.1507,5.3123,14,3,27300000,4,0,0,0,0,1,0,0,1,1,1,0,3.0,1,2006,17
620,39.78373,-100.445882,4.5452,7.8603,0.0,0.0,2,2,28500000,0,1,0,0,0,0,1,0,0,1,0,0,4.5,1,2002,21
894,37.793148,-122.402567,1.1699,1.4986,0.0849,5.3863,3,2,4700000,4,1,0,0,0,0,0,1,1,0,0,0,1.5,1,2005,18
821,37.78505300000001,-122.287295,3.7452,4.9671,4.6822,4.8384,10,2,69000000,2,1,0,0,0,0,0,0,1,1,0,0,3.5,1,2007,16
746,37.779281,-122.419236,2.1726,3.0849,3.0877,4.7753,7,3,6693782,3,1,0,0,0,0,1,0,0,0,0,0,1.6667,1,2008,15
468,37.387845,-122.055197,-0.0438,4.211,6.4164,9.0658,27,4,28300000,4,1,0,0,0,0,0,0,1,1,1,1,2.5,1,2002,21
1040,38.87804000000001,-77.436151,1.8822,1.8822,1.0,1.0,2,1,10000000,1,0,0,0,0,1,0,0,1,0,0,0,2.0,1,2006,17
248,37.409618,-122.017792,5.8274,7.7151,10.0082,10.0082,11,2,25000000,1,1,0,0,0,0,1,0,0,0,0,0,4.5,1,2000,23
735,42.3751,-71.105616,5.1452,5.1452,2.0,2.0,4,1,2000000,1,0,0,1,0,0,1,0,0,0,0,0,1.0,1,2005,18
12,37.424298,-122.139809,0.6767,1.4493,0.0,0.0,2,2,21189,1,1,0,0,0,0,1,1,0,0,0,0,1.0,1,2011,12
203,37.486368,-122.230116,1.8575,4.6027,3.9178,6.4301,15,4,14800000,3,1,0,0,0,0,1,0,0,1,1,0,2.25,1,2006,17
956,37.536402,-122.325129,1.6466,1.6466,0.0,0.0,4,2,7500000,0,1,0,0,0,0,0,1,1,0,0,0,2.0,1,2005,18
1068,37.7710177,-122.4025976,0.6685,0.6685,0.7973,5.2849,1,1,1300000,3,1,0,0,0,0,0,1,0,0,0,0,8.0,1,2007,16
517,37.229676,-121.971225,3.0877,9.3178,0.4959,9.5315,5,3,64000000,2,1,0,0,0,0,1,0,0,1,1,0,3.3333,1,2003,20
160,33.956215,-83.987962,0.2986,0.2986,0.2986,0.2986,1,1,19000,1,0,0,0,0,1,0,1,0,0,0,0,1.0,0,2012,11
917,47.614422,-122.192337,0.0849,1.2712,0.0,0.0,5,3,12500000,0,0,0,0,0,1,1,0,1,1,0,0,2.3333,1,2005,18
636,30.435079,-97.770139,4.9562,10.3151,0.0,0.0,0,4,39000000,0,0,0,0,1,0,1,0,1,0,0,0,3.0,0,2000,23
665,32.833501,-117.26162,1.0877,7.7616,6.8849,6.8849,9,5,40000000,1,1,0,0,0,0,1,0,1,1,1,0,4.0,1,2004,19
323,41.8969173,-87.6435474,0.0,0.6904,0.0,0.6904,6,2,650000,2,0,0,0,0,1,1,1,0,0,0,0,1.0,1,2012,11
154,41.019264,-73.683462,1.9699,3.9205,0.0,0.0,2,2,23000000,0,0,1,0,0,0,1,0,0,0,0,0,3.0,1,2004,19
768,37.441537,-122.158332,1.1863,3.4986,0.0,0.0,0,2,12050000,0,1,0,0,0,0,1,0,1,0,0,0,2.0,1,2004,19
1007,37.433414,-122.128772,1.4301,1.4301,2.3452,3.4575,5,1,4000000,3,1,0,0,0,0,0,0,1,0,0,0,4.0,1,2006,17
